"objectid","stop_uid","stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_agncy","wheelchair","intersec","stop_place","parent_sta","lat","lng"
"2304","MTS_41129","41129","41129","Jamacha Rd & Sweetwater Rd","32.71468895","-117.01073948","MTS","1.00000000","F-E/B","jamswe","","32.714684180963154","-117.01072760576447"
"2305","MTS_40566","40566","40566","Jamacha Rd & Washington Av","32.78899482","-116.92961110","MTS","1.00000000","N-S/B","","","32.78899003753818","-116.92959923462573"
"2306","MTS_99119","99119","99119","Jamacha Rd & Washington Av","32.78805710","-116.92820145","MTS","1.00000000","F-N/B","wasjam","","32.78805231798523","-116.92818958461045"
"2307","MTS_40223","40223","40223","Jamacha Rd & Willow Glen Dr","32.74491151","-116.92872145","MTS","1.00000000","F-E/B","","","32.74490673345068","-116.92870958833873"
"2308","MTS_40467","40467","40467","Jamacha Rd & Willow Glen Dr","32.74477499","-116.93005382","MTS","1.00000000","F-W/B","","","32.74477021308511","-116.93004195828094"
"2309","MTS_89034","89034","89034","Jeb Stuart Rd & Sheridan Rd","32.60745036","-116.47024818","MTS","0E-8","N-E/B","","","32.607445576005084","-116.47023640835543"
"2310","MTS_89037","89037","89037","Jeb Stuart Rd & Sheridan Rd","32.60765539","-116.47024870","MTS","0E-8","F-W/B","","","32.60765060658892","-116.47023692813987"
"2311","MTS_89005","89005","89005","Jewell St & Garnet Av","32.80127862","-117.23942764","MTS","0E-8","N-S/B","jewgar","","32.80127385257011","-117.2394157205858"
"2312","MTS_89012","89012","89012","John Jay Hopkins Dr & General Atomics Ct","32.89448199","-117.23942992","MTS","0E-8","F-N/B","jongen","","32.89447721116631","-117.23941799310265"
"2313","MTS_40540","40540","40540","Johnson Av & Arnele Av","32.80556073","-116.97112314","MTS","1.00000000","N-S/B","pkpl_o","","32.80555594826164","-116.97111126686345"
"2314","MTS_40835","40835","40835","Johnson Av & Arnele Av","32.80452082","-116.97082172","MTS","1.00000000","F-N/B","pkpl_o","","32.804516037924806","-116.9708098464518"
"2315","MTS_40654","40654","40654","Johnson Av & Grant Av","32.78601468","-116.97093056","MTS","1.00000000","N-S/B","","","32.78600990040559","-116.97091868790436"
"2316","MTS_40649","40649","40649","Johnson Av & Madison Av","32.80000324","-116.97113621","MTS","1.00000000","F-S/B","","","32.7999984590324","-116.97112433695455"
"2317","MTS_40733","40733","40733","Johnson Av & Madison Av","32.80018601","-116.97090014","MTS","1.00000000","N-N/B","","","32.80018122840596","-116.97088826633232"
"2318","MTS_40541","40541","40541","Johnson Av & W Main St","32.79595479","-116.97112584","MTS","1.00000000","N-S/B","","","32.79595000898319","-116.9711139672443"
"2319","MTS_40836","40836","40836","Johnson Av & W Main St","32.79566204","-116.97089565","MTS","1.00000000","F-N/B","","","32.79565725869301","-116.97088377726345"
"2320","MTS_88910","88910","88910","Juan St & Harney St","32.75415395","-117.19398790","MTS","0E-8","F-W/B","","","32.754149184986254","-117.19397599134147"
"2321","MTS_88911","88911","88911","Juan St & Mason St","32.75518786","-117.19626025","MTS","0E-8","N-E/B","","","32.75518309553615","-117.19624834066637"
"2322","MTS_99587","99587","99587","Judicial Dr & Executive Dr","32.87617784","-117.20559404","MTS","1.00000000","F-S/B","","","32.87617306094368","-117.20558212005561"
"2323","MTS_99586","99586","99586","Judicial Dr & Golden Haven Dr","32.87169940","-117.20360097","MTS","1.00000000","F-S/B","","","32.87169462182465","-117.20358905150019"
"2324","MTS_99194","99194","99194","Judicial Dr & Research Pl","32.86945883","-117.19974329","MTS","1.00000000","F-S/B","","","32.8694540515188","-117.1997313715932"
"2325","MTS_99049","99049","99049","Kearny Mesa Rd & Othello Av","32.81752710","-117.14960625","MTS","1.00000000","N-S/B","","","32.81752232521701","-117.1495943440141"
"2326","MTS_12446","12446","12446","Kearny Villa Rd & 3665","32.80809889","-117.15084758","MTS","1.00000000","M-Street-N/B","","","32.808094116447194","-117.15083567465014"
"2327","MTS_12061","12061","12061","Kearny Villa Rd & Aero Dr","32.80971752","-117.15125796","MTS","1.00000000","F-S/B","aerkea","","32.80971274683382","-117.15124605541608"
"2328","MTS_12806","12806","12806","Kearny Villa Rd & Balboa Av","32.82222683","-117.14396100","MTS","1.00000000","F-N/B","keabal","","32.82222205422057","-117.14394909601607"
"2329","MTS_13425","13425","13425","Kearny Villa Rd & Century Park Ct","32.82287589","-117.14428334","MTS","1.00000000","F-S/B","","","32.82287111450443","-117.1442714356398"
"2330","MTS_99998","99998","99998","Kearny Villa Rd & Century Park Ct","32.82388333","-117.14407873","MTS","2.00000000","F-N/B","","","32.82387855413988","-117.14406682496211"
"2331","MTS_10493","10493","10493","Kearny Villa Rd & I-805","32.80461606","-117.14978027","MTS","1.00000000","F-N/B","","","32.804611286780066","-117.14976836583584"
"2332","MTS_11662","11662","11662","Kearny Villa Rd & I-805","32.80442559","-117.15026975","MTS","2.00000000","N-W/B","","","32.80442081735968","-117.15025784539554"
"2333","MTS_10521","10521","10521","Kearny Villa Rd & Kearny Villa Way","32.83082148","-117.13976733","MTS","1.00000000","F-N/B","","","32.830816703800245","-117.13975542518081"
"2334","MTS_88898","88898","88898","Kearny Villa Rd & Kearny Villa Way","32.83053747","-117.14039049","MTS","0E-8","N-N/B","","","32.830532693553266","-117.14037858539092"
"2335","MTS_13309","13309","13309","Kearny Villa Rd & Tech Way","32.82582911","-117.14410175","MTS","1.00000000","N-S/B","keatec","","32.825824334325766","-117.14408984526509"
"2336","MTS_13310","13310","13310","Kearny Villa Rd & Tech Way","32.82599414","-117.14370628","MTS","1.00000000","F-N/B","keatec","","32.82598936412887","-117.1436943749562"
"2337","MTS_60685","60685","60685","Kelowna Rd & Capricorn Wy","32.92483802","-117.14115536","MTS","1.00000000","N-S/B","","","32.92483323205877","-117.14114344808225"
"2338","MTS_12556","12556","12556","Kelton Rd & Bollenbacher St","32.71411128","-117.07412525","MTS","2.00000000","N-W/B","","","32.714106514300816","-117.07411336453113"
"2339","MTS_11766","11766","11766","Kelton Rd & Pyramid St","32.71385799","-117.07377826","MTS","0E-8","N-E/B","","","32.713853223773","-117.07376637557877"
"2340","MTS_12583","12583","12583","Kempf St & Golden Av","32.74182466","-117.02619386","MTS","1.00000000","N-N/B","","","32.741819888574376","-117.0261819810891"
"2341","MTS_13541","13541","13541","Kettner Bl & Cedar St","32.72217894","-117.16928960","MTS","0E-8","N-S/B","","","32.72217417755483","-117.16927769837746"
"2342","MTS_11997","11997","11997","Kettner Bl & Grape St","32.72490711","-117.16980579","MTS","0E-8","F-S/B","","","32.72490234809761","-117.1697938875356"
"2343","MTS_11732","11732","11732","La Cuenta Dr & Carbet Pl","32.82168110","-117.09740054","MTS","1.00000000","M-Street-S/B","","","32.821676322295865","-117.09738864331823"
"2344","MTS_60793","60793","60793","La Cuenta Dr & Carbet Pl","32.82170182","-117.09718590","MTS","1.00000000","N-N/B","","","32.821697042151634","-117.09717400269692"
"2345","MTS_12144","12144","12144","La Cuenta Dr & Cariuto Ct","32.82384825","-117.09600539","MTS","1.00000000","F-S/B","","","32.82384347230075","-117.09599349437148"
"2346","MTS_12145","12145","12145","La Cuenta Dr & Clairemont Mesa Bl","32.82632249","-117.09591849","MTS","1.00000000","F-S/B","clalac","","32.82631771129546","-117.09590659284783"
"2347","MTS_13491","13491","13491","La Cuenta Dr & Lamentin Ct","32.82618595","-117.09579022","MTS","1.00000000","F-N/B","clalac","","32.826181171614394","-117.09577832356919"
"2348","MTS_60794","60794","60794","La Cuenta Dr & Macouba Pl","32.82337008","-117.09599428","MTS","1.00000000","F-N/B","","","32.82336530204267","-117.09598238316362"
"2349","MTS_11495","11495","11495","La Jolla Bl & Arenas St","32.83520887","-117.27774739","MTS","1.00000000","N-S/B","","","32.83520409934156","-117.27773546102665"
"2350","MTS_11503","11503","11503","La Jolla Bl & Bird Rock Av","32.81581453","-117.27086134","MTS","1.00000000","N-S/B","","","32.81580976245716","-117.27084941420509"
"2351","MTS_12598","12598","12598","La Jolla Bl & Bird Rock Av","32.81583040","-117.27060439","MTS","1.00000000","F-N/B","","","32.81582563208317","-117.2705924637637"
"2352","MTS_11825","11825","11825","La Jolla Bl & Bonair St","32.83051490","-117.27668989","MTS","1.00000000","F-S/B","","","32.83051013094618","-117.27667796205724"
"2353","MTS_12259","12259","12259","La Jolla Bl & Bonair St","32.83052224","-117.27646860","MTS","1.00000000","N-N/B","","","32.83051747031857","-117.27645667174342"
"2354","MTS_12599","12599","12599","La Jolla Bl & Carla Way","32.80964262","-117.26470018","MTS","1.00000000","F-N/B","","","32.809637852226366","-117.2646882558914"
"2355","MTS_11831","11831","11831","La Jolla Bl & Colima St","32.81093317","-117.26652471","MTS","1.00000000","M-Street-S/B","","","32.81092840186293","-117.26651278468036"
"2356","MTS_11829","11829","11829","La Jolla Bl & Forward St","32.81361928","-117.26942978","MTS","1.00000000","F-S/B","","","32.81361451202912","-117.26941785436512"
"2357","MTS_12263","12263","12263","La Jolla Bl & Forward St","32.81369248","-117.26921906","MTS","1.00000000","N-N/B","","","32.813687712417824","-117.26920713392973"
"2358","MTS_12255","12255","12255","La Jolla Bl & Genter St","32.83590103","-117.27780431","MTS","1.00000000","N-N/B","","","32.835896259863596","-117.27779238154172"
"2359","MTS_11824","11824","11824","La Jolla Bl & Gravilla St","32.82877425","-117.27711884","MTS","1.00000000","F-S/B","","","32.828769481118854","-117.27710691136369"
"2360","MTS_12257","12257","12257","La Jolla Bl & Gravilla St","32.82900116","-117.27693593","MTS","1.00000000","N-N/B","","","32.82899639059365","-117.27692400247047"
"2361","MTS_12261","12261","12261","La Jolla Bl & La Canada","32.81978114","-117.27313058","MTS","1.00000000","N-N/B","","","32.81977637200981","-117.27311865347286"
"2362","MTS_11826","11826","11826","La Jolla Bl & La Canada St","32.81975511","-117.27328652","MTS","1.00000000","F-S/B","","","32.819750341538374","-117.27327459356165"
"2363","MTS_12264","12264","12264","La Jolla Bl & Midway St","32.81194832","-117.26741198","MTS","1.00000000","M-Street-N/B","","","32.811943551787415","-117.26740005498992"
"2364","MTS_11501","11501","11501","La Jolla Bl & Mira Monte","32.82166930","-117.27446761","MTS","1.00000000","N-S/B","","","32.82166453175104","-117.27445568336819"
"2365","MTS_12260","12260","12260","La Jolla Bl & Mira Monte Plaza","32.82108274","-117.27393996","MTS","1.00000000","N-N/B","","","32.82107797109099","-117.27392803294828"
"2366","MTS_11498","11498","11498","La Jolla Bl & Nautilus St","32.83203155","-117.27675642","MTS","1.00000000","N-S/B","","","32.8320267797931","-117.27674449144894"
"2367","MTS_12593","12593","12593","La Jolla Bl & Nautilus St","32.83204705","-117.27654498","MTS","1.00000000","F-N/B","","","32.83204228025878","-117.27653305185626"
"2368","MTS_11497","11497","11497","La Jolla Bl & Rosemont St","32.82762324","-117.27704356","MTS","1.00000000","N-S/B","","","32.82761847068964","-117.27703163147798"
"2369","MTS_12258","12258","12258","La Jolla Bl & Rosemont St","32.82749599","-117.27681094","MTS","1.00000000","N-N/B","","","32.82749122072029","-117.27679901236971"
"2370","MTS_11504","11504","11504","La Jolla Bl & Sea Ridge Dr","32.80935410","-117.26469035","MTS","1.00000000","N-S/B","","","32.80934933259313","-117.26467842552479"
"2371","MTS_11500","11500","11500","La Jolla Bl & Via Del Norte","32.82332908","-117.27550256","MTS","1.00000000","N-S/B","","","32.823324311465605","-117.27549063261883"
"2372","MTS_12595","12595","12595","La Jolla Bl & Via Del Norte","32.82340961","-117.27540259","MTS","1.00000000","F-N/B","","","32.8234048412137","-117.27539066311782"
"2373","MTS_11499","11499","11499","La Jolla Bl & Winamar Av","32.82556506","-117.27665495","MTS","1.00000000","N-S/B","","","32.82556029145789","-117.27664302175911"
"2374","MTS_12594","12594","12594","La Jolla Bl & Winamar Av","32.82573686","-117.27648768","MTS","1.00000000","F-N/B","","","32.825732090449115","-117.27647575238173"
"2375","MTS_11852","11852","11852","La Jolla Shores Dr & Biological Grade","32.86944973","-117.25170750","MTS","1.00000000","F-S/B","","","32.86944495504409","-117.25169557340179"
"2376","MTS_12281","12281","12281","La Jolla Shores Dr & Calle De Oro","32.85907136","-117.25338698","MTS","1.00000000","N-N/B","","","32.85906658580409","-117.25337505324144"
"2377","MTS_11518","11518","11518","La Jolla Shores Dr & Calle Frescota","32.85750275","-117.25362635","MTS","0E-8","N-S/B","","","32.857497976308","-117.25361442444006"
"2378","MTS_11847","11847","11847","La Jolla Shores Dr & Camino Del Collado","32.86150106","-117.25338863","MTS","0E-8","F-S/B","","","32.86149628531339","-117.25337670418051"
"2379","MTS_12613","12613","12613","La Jolla Shores Dr & Camino Del Collado","32.86185419","-117.25322657","MTS","1.00000000","F-N/B","","","32.86184941577641","-117.25321464378153"
"2380","MTS_11528","11528","11528","La Jolla Shores Dr & Discovery Way","32.86950299","-117.24852282","MTS","1.00000000","N-S/B","","","32.869498214453124","-117.24851089395469"
"2381","MTS_12623","12623","12623","La Jolla Shores Dr & Discovery Way","32.86919186","-117.24859094","MTS","1.00000000","N-N/B","","","32.86918708402291","-117.24857901471576"
"2382","MTS_11850","11850","11850","La Jolla Shores Dr & Downwind Way","32.86767165","-117.25208655","MTS","1.00000000","F-S/B","","","32.867666874798616","-117.25207462276616"
"2383","MTS_12615","12615","12615","La Jolla Shores Dr & Downwind Way","32.86860962","-117.25169240","MTS","1.00000000","F-N/B","","","32.86860484468084","-117.2516804732923"
"2384","MTS_11867","11867","11867","La Jolla Shores Dr & Horizon Way","32.87127204","-117.24762768","MTS","1.00000000","F-W/B","","","32.871267263858776","-117.24761575386191"
"2385","MTS_12626","12626","12626","La Jolla Shores Dr & Horizon Way","32.87144523","-117.24694241","MTS","1.00000000","F-E/B","","","32.871440453871394","-117.24693048368074"
"2386","MTS_11873","11873","11873","La Jolla Shores Dr & Inyaha Ln","32.87398440","-117.24495504","MTS","1.00000000","F-W/B","","","32.87397962433895","-117.24494311465988"
"2387","MTS_13129","13129","13129","La Jolla Shores Dr & Naga Way","32.86529443","-117.25232458","MTS","1.00000000","F-S/B","","","32.86528965529053","-117.25231265402654"
"2388","MTS_11514","11514","11514","La Jolla Shores Dr & Paseo Dorado","32.85265749","-117.25391301","MTS","1.00000000","N-S/B","","","32.85265271660814","-117.25390108387616"
"2389","MTS_12606","12606","12606","La Jolla Shores Dr & Paseo Dorado","32.85272750","-117.25375425","MTS","1.00000000","F-N/B","","","32.852722726427665","-117.25374232452008"
"2390","MTS_12308","12308","12308","La Jolla Shores Dr & Poole St","32.87382043","-117.24483919","MTS","1.00000000","N-N/B","","","32.8738156539785","-117.24482726448278"
"2391","MTS_12284","12284","12284","La Jolla Shores Dr & Scripps Institute","32.86572514","-117.25208523","MTS","1.00000000","M-Street-N/B","","","32.86572036542568","-117.25207330440797"
"2392","MTS_12286","12286","12286","La Jolla Shores Dr & Shellback Way","32.87022411","-117.25145576","MTS","1.00000000","N-N/B","","","32.87021933421194","-117.25144383381848"
"2393","MTS_12608","12608","12608","La Jolla Shores Dr & Vallecitos Ct","32.85585954","-117.25357505","MTS","0E-8","F-N/B","","","32.85585476688315","-117.2535631240326"
"2394","MTS_10409","10409","10409","La Jolla Village Dr & Executive Wy","32.87369359","-117.20908797","MTS","1.00000000","F-E/B","","","32.873688812362225","-117.2090760506501"
"2395","MTS_11167","11167","11167","La Jolla Village Dr & Executive Wy","32.87382936","-117.21000794","MTS","1.00000000","F-W/B","","","32.87382458155639","-117.20999602092357"
"2396","MTS_11923","11923","11923","La Jolla Village Dr & Genesee Av","32.87264540","-117.21451255","MTS","1.00000000","F-W/B","ljgenW","","32.872640622144694","-117.214500630395"
"2397","MTS_95036","95036","95036","La Jolla Village Dr & Genesee Av","32.87263456","-117.21308258","MTS","1.00000000","F-E/B","ljgenE","","32.87262978236812","-117.2130706604433"
"2398","MTS_10391","10391","10391","La Jolla Village Dr & Lebon Dr","32.87059246","-117.22324803","MTS","1.00000000","F-E/B","","","32.87058768308746","-117.2232361083464"
"2399","MTS_11153","11153","11153","La Jolla Village Dr & Lebon Dr","32.87125007","-117.22385459","MTS","1.00000000","F-W/B","","","32.8712452925754","-117.22384266786115"
"2400","MTS_10368","10368","10368","La Jolla Village Dr & N. Torrey Pines Rd","32.86997223","-117.24179276","MTS","1.00000000","F-S/B","","","32.86996745411533","-117.24178083511472"
"2401","MTS_10400","10400","10400","La Jolla Village Dr & Regents Rd","32.87146483","-117.21786083","MTS","1.00000000","F-E/B","lajreE","","32.871460052432624","-117.21784890913807"
"2402","MTS_10793","10793","10793","La Jolla Village Dr & Regents Rd","32.87150303","-117.21866866","MTS","1.00000000","N-W/B","lajreW","","32.871498252562716","-117.21865673877559"
"2403","MTS_99197","99197","99197","La Jolla Village Dr & Towne Center Dr","32.87409531","-117.20761362","MTS","0E-8","F-W/B","","","32.874090531250296","-117.2076017014979"
"2404","MTS_10378","10378","10378","La Jolla Village Dr & Villa La Jolla Dr","32.87149562","-117.23310721","MTS","1.00000000","F-E/B","lajvil","","32.87149084344188","-117.23309528614571"
"2405","MTS_30657","30657","30657","La Media Rd & E Palomar St","32.63276993","-116.98778990","MTS","1.00000000","F-N/B","epalam","","32.63276516961336","-116.98777803646755"
"2406","MTS_99050","99050","99050","La Media Rd & E Palomar St","32.63307034","-116.98811073","MTS","1.00000000","N-S/B","epalam","","32.633065579131674","-116.98809886577303"
"2407","MTS_99499","99499","99499","La Media Rd & Otay Mesa Rd","32.56722183","-116.96263702","MTS","0E-8","F-S/B","","","32.56721707641814","-116.96262516477607"
"2408","MTS_92271","92271","92271","La Media Rd & SR-905 Eastbound Onramp","32.56381063","-116.96255820","MTS","0E-8","N-S/B","","","32.563805875947104","-116.96254634506948"
"2409","MTS_11461","11461","11461","La Mesa Bl & Culowee St","32.76700504","-117.02770395","MTS","1.00000000","F-N/B","","","32.767000265427484","-117.02769206946198"
"2410","MTS_13161","13161","13161","La Mesa Bl & Culowee St","32.76621252","-117.02742044","MTS","1.00000000","M-Street-S/B","","","32.76620774547843","-117.027408560349"
"2411","MTS_11080","11080","11080","La Mesa Bl & El Cajon Bl","32.76809885","-117.02946054","MTS","1.00000000","N-W/B","","","32.76809407486754","-117.02944865866753"
"2412","MTS_10336","10336","10336","La Mesa Bl & Garfield St","32.77230406","-117.00604158","MTS","1.00000000","N-E/B","","","32.772299283886795","-117.00602970224098"
"2413","MTS_10331","10331","10331","La Mesa Bl & Glen St","32.76934368","-117.01100328","MTS","1.00000000","N-E/B","","","32.769338904765384","-117.0109914026056"
"2414","MTS_11477","11477","11477","La Mesa Bl & Glen St","32.76985667","-117.01026924","MTS","1.00000000","F-W/B","","","32.76985189392181","-117.01025736236718"
"2415","MTS_12979","12979","12979","La Mesa Bl & Grant Av","32.76666393","-117.01588577","MTS","1.00000000","F-N/B","","","32.76665915523095","-117.0158738909334"
"2416","MTS_10735","10735","10735","La Mesa Bl & Grossmont Bl","32.77328347","-117.00543836","MTS","1.00000000","F-W/B","","","32.77327869378687","-117.0054264833638"
"2417","MTS_11480","11480","11480","La Mesa Bl & Grossmont Bl","32.77374355","-117.00481116","MTS","1.00000000","F-E/B","","","32.7737387735146","-117.00479928240996"
"2418","MTS_10333","10333","10333","La Mesa Bl & Jackson Dr","32.77042545","-117.00850765","MTS","1.00000000","N-E/B","","","32.77042067386009","-117.00849577243302"
"2419","MTS_12240","12240","12240","La Mesa Bl & Lee Av","32.76802897","-117.02964535","MTS","1.00000000","F-E/B","","","32.76802419591616","-117.02963346946277"
"2420","MTS_10733","10733","10733","La Mesa Bl & Randlett Dr","32.76878900","-117.01269989","MTS","1.00000000","M-Street-E/B","","","32.768784224772574","-117.01268801170757"
"2421","MTS_11089","11089","11089","La Mesa Bl & Rosehedge Dr","32.76908948","-117.01255610","MTS","1.00000000","F-W/B","","","32.769084704450826","-117.01254422177891"
"2422","MTS_10328","10328","10328","La Mesa Bl & University Av","32.76780465","-117.01542724","MTS","1.00000000","N-N/B","","","32.76779987470339","-117.01541536062764"
"2423","MTS_13170","13170","13170","La Mesa Bl & University Av","32.76522850","-117.02655622","MTS","1.00000000","F-N/B","","","32.76522372551181","-117.02654434011708"
"2424","MTS_99291","99291","99291","La Mesa Bl & University Av","32.76781161","-117.01563550","MTS","1.00000000","F-S/B","","","32.76780683445928","-117.01562362138348"
"2425","MTS_40390","40390","40390","La Mesa Bl & Wilson St","32.77218323","-117.00647323","MTS","1.00000000","F-W/B","","","32.7721784540077","-117.0064613525127"
"2426","MTS_75034","75034","75034","La Mesa Blvd Station","32.76513688","-117.02056497","MTS","0E-8","M-TC-Train-N/B","lamS","lamS","32.76513210461839","-117.02055309003265"
"2427","MTS_75035","75035","75035","La Mesa Blvd Station","32.76490512","-117.02053106","MTS","0E-8","M-TC-Train-S/B","lamS","lamS","32.76490034473424","-117.02051918087625"
"2428","MTS_40757","40757","40757","Lake Jennings Park Rd & Business 8","32.84585561","-116.88244125","MTS","2.00000000","F-S/B","","","32.845850818412714","-116.88242938902623"
"2429","MTS_40881","40881","40881","Lake Jennings Park Rd & Old Hwy 80","32.84432172","-116.88141438","MTS","2.00000000","F-N/B","","","32.84431692819555","-116.88140251875791"
"2430","MTS_98085","98085","98085","Lake Morena Dr & Gladiola Dr (Malt Shop)","32.68012296","-116.51209835","MTS","2.00000000","N-W/B","lakmor","","32.68011817004648","-116.51208656525259"
"2431","MTS_98086","98086","98086","Lake Morena Dr & Lake Morena Campground","32.68267683","-116.51694829","MTS","2.00000000","M-Special_Loc","","","32.68267203934092","-116.51693650433143"
"2432","MTS_98088","98088","98088","Lake Morena Dr & Lake Morena Rv Park","32.67685584","-116.50783480","MTS","2.00000000","M-Street-S/B","","","32.676851050031786","-116.50782301570618"
"2433","MTS_98087","98087","98087","Lake Morena Dr & Laurel Dr","32.68007333","-116.51217295","MTS","2.00000000","F-S/B","","","32.6800685399694","-116.51216116563741"
"2434","MTS_98089","98089","98089","Lake Morena Dr & Molchan Dr (Country Market)","32.67933503","-116.50513499","MTS","2.00000000","F-E/B","","","32.67933024006426","-116.50512320602209"
"2435","MTS_40134","40134","40134","Lake Murray Bl & Aztec Dr","32.78305795","-117.02873721","MTS","1.00000000","F-N/B","","","32.7830531728719","-117.02872532740886"
"2436","MTS_40132","40132","40132","Lake Murray Bl & Baltimore Dr","32.78120833","-117.03176298","MTS","1.00000000","F-E/B","lakbal","","32.78120355373071","-117.0317510983425"
"2437","MTS_99122","99122","99122","Lake Murray Bl & Baltimore Dr (Vons)","32.78190370","-117.03089393","MTS","1.00000000","M-Street-S/B","","","32.7818989238473","-117.03088204747827"
"2438","MTS_40510","40510","40510","Lake Murray Bl & Bob St","32.78684059","-117.02512963","MTS","1.00000000","N-S/B","","","32.78683581297262","-117.02511774895109"
"2439","MTS_11794","11794","11794","Lake Murray Bl & Connecticut Av","32.77565931","-117.04507225","MTS","1.00000000","N-S/B","","","32.7756545354766","-117.0450603658496"
"2440","MTS_40372","40372","40372","Lake Murray Bl & Cowles Mountain Bl","32.78265371","-117.02964141","MTS","1.00000000","F-S/B","","","32.78264893320382","-117.02962952830049"
"2441","MTS_40142","40142","40142","Lake Murray Bl & El Paso St","32.78999045","-117.02116477","MTS","1.00000000","F-N/B","","","32.789985672161116","-117.02115288881733"
"2442","MTS_40262","40262","40262","Lake Murray Bl & El Paso St","32.79017877","-117.02137792","MTS","1.00000000","N-S/B","","","32.79017399220041","-117.02136603930956"
"2443","MTS_11811","11811","11811","Lake Murray Bl & Jackson Dr","32.79352232","-117.01851109","MTS","1.00000000","N-S/B","lakjac","","32.793517541876504","-117.01849920905218"
"2444","MTS_12977","12977","12977","Lake Murray Bl & Jackson Dr","32.79346370","-117.01821446","MTS","1.00000000","F-N/B","lakjac","","32.79345892148553","-117.01820257921639"
"2445","MTS_10703","10703","10703","Lake Murray Bl & Kiowa Dr","32.77933610","-117.03961344","MTS","1.00000000","M-Street-N/B","","","32.77933132439256","-117.03960155704878"
"2446","MTS_11446","11446","11446","Lake Murray Bl & Kiowa Dr","32.77955743","-117.04024662","MTS","1.00000000","F-S/B","","","32.7795526544549","-117.04023473600577"
"2447","MTS_12250","12250","12250","Lake Murray Bl & Lake Adlon Dr","32.79625240","-117.01616588","MTS","1.00000000","F-S/B","","","32.79624762129132","-117.01615399987085"
"2448","MTS_12980","12980","12980","Lake Murray Bl & Lake Aral Dr","32.79635120","-117.01574695","MTS","1.00000000","F-N/B","","","32.79634642107922","-117.01573506975339"
"2449","MTS_12983","12983","12983","Lake Murray Bl & Lake Arrowhead Dr","32.79979420","-117.01277643","MTS","1.00000000","F-N/B","","","32.79978942093449","-117.01276454910865"
"2450","MTS_11818","11818","11818","Lake Murray Bl & Lynnhaven Ln","32.80128086","-117.01193016","MTS","1.00000000","N-S/B","","","32.80127608008678","-117.0119182802484"
"2451","MTS_12984","12984","12984","Lake Murray Bl & Lynnhaven Ln","32.80115085","-117.01161987","MTS","1.00000000","F-N/B","","","32.80114607082887","-117.01160798906731"
"2452","MTS_40605","40605","40605","Lake Murray Bl & Marengo Av","32.78479445","-117.02620488","MTS","1.00000000","F-S/B","","","32.78478967343727","-117.02619299832902"
"2453","MTS_40703","40703","40703","Lake Murray Bl & Marengo Av","32.78474133","-117.02591157","MTS","1.00000000","N-N/B","","","32.78473655329453","-117.0258996882976"
"2454","MTS_11450","11450","11450","Lake Murray Bl & Maryland Av","32.77971988","-117.03848139","MTS","1.00000000","F-S/B","","","32.779715104782774","-117.03846950686264"
"2455","MTS_12253","12253","12253","Lake Murray Bl & Navajo Rd","32.80246881","-117.01094134","MTS","1.00000000","F-S/B","","","32.8024640297669","-117.0109294604325"
"2456","MTS_12589","12589","12589","Lake Murray Bl & Navajo Rd","32.80270982","-117.01018840","MTS","1.00000000","N-N/B","","","32.80270504080313","-117.01017652039522"
"2457","MTS_12234","12234","12234","Lake Murray Bl & Parkway Dr","32.77542962","-117.04488798","MTS","1.00000000","F-N/B","","","32.77542484495433","-117.0448760954047"
"2458","MTS_11817","11817","11817","Lake Murray Bl & San Carlos Dr","32.79997705","-117.01298629","MTS","1.00000000","N-S/B","","","32.79997226992958","-117.01297440925276"
"2459","MTS_10711","10711","10711","Lake Murray Bl & Shasta Ln","32.77982846","-117.03567779","MTS","1.00000000","F-N/B","","","32.779823684124125","-117.03566590780278"
"2460","MTS_40704","40704","40704","Lake Murray Bl & Stadler St","32.78632642","-117.02516089","MTS","2.00000000","N-N/B","","","32.78632164314806","-117.02514900906628"
"2461","MTS_99213","99213","99213","Lane Av & Mackenzie Creek Rd","32.65692696","-116.96196408","MTS","1.00000000","N-S/B","","","32.656922195499696","-116.96195221852525"
"2462","MTS_99214","99214","99214","Lane Av & Mackenzie Creek Rd","32.65671381","-116.96175118","MTS","1.00000000","M-Street-N/B","","","32.65670904464341","-116.96173931819962"
"2463","MTS_99212","99212","99212","Lane Av & Proctor Valley Rd","32.66120074","-116.96007507","MTS","1.00000000","F-S/B","","","32.66119597463061","-116.96006320859681"
"2464","MTS_99932","99932","99932","Lebon Dr & Palmilla Dr","32.86510613","-117.22502417","MTS","1.00000000","F-N/B","","","32.86510135371264","-117.22501224784965"
"2465","MTS_75038","75038","75038","Lemon Grove Depot","32.74348189","-117.03065392","MTS","0E-8","M-TC-Train-N/B","broS","broS","32.74347711839461","-117.03064204082338"
"2466","MTS_75039","75039","75039","Lemon Grove Depot","32.74329610","-117.03078301","MTS","0E-8","M-TC-Train-S/B","broS","broS","32.74329132894914","-117.03077113063652"
"2467","MTS_10825","10825","10825","Lewis St & Hermosa Wy","32.75185048","-117.18011800","MTS","0E-8","N-W/B","","","32.75184571475317","-117.18010609386332"
"2468","MTS_10080","10080","10080","Lewis St & Ingalls St","32.75172830","-117.17516630","MTS","0E-8","N-E/B","","","32.75172353430161","-117.17515439521456"
